9.99998E-01,1.57323E-08,1.77595E-05,2.56082E-05,-1.67537E-04,-2.73755E-04
9.66438E-02,1.32264E-01,-9.53841E-03,-1.83707E-02,6.01664E-02,1.93357E-01
-3.09969E-01,-8.07790E-01,-5.14392E-01,-1.67153E-02,2.33870E-01,1.91600E-01
-1.65906E-02,-5.11585E-03,2.80424E-02,3.94663E-02,-3.55720E-01,-4.39251E-01
4.37866E-03,-6.81795E-04,-1.01520E-02,-1.24875E-02,1.11484E-01,1.38105E-01
9.99997E-01,-8.06132E-08,2.49797E-05,3.85120E-05,-2.37451E-04,-3.99607E-04
1.08782E-01,1.49306E-01,-2.50975E-03,-1.05471E-02,-1.64831E-02,1.05733E-01
-3.13165E-01,-8.18489E-01,-5.50832E-01,-6.74447E-02,6.06357E-01,7.39717E-01
-2.21976E-02,-6.84023E-03,6.65411E-02,9.48702E-02,-7.43989E-01,-1.03582E+00
5.87088E-03,-8.10480E-04,-2.21731E-02,-2.94422E-02,2.29540E-01,3.19669E-01
9.99997E-01,-1.87404E-07,3.10276E-05,5.20007E-05,-2.98132E-04,-5.19259E-04
1.20783E-01,1.66407E-01,1.06608E-02,6.48772E-03,-1.53031E-01,-7.59354E-02
-3.15222E-01,-8.28793E-01,-6.05740E-01,-1.47812E-01,1.15760E+00,1.58565E+00
-2.89055E-02,-9.08096E-03,1.21467E-01,1.77575E-01,-1.29110E+00,-1.90333E+00
7.65342E-03,-8.85417E-04,-3.89092E-02,-5.44040E-02,3.93087E-01,5.79439E-01
9.99996E-01,-2.44548E-07,3.31019E-05,6.29483E-05,-3.24667E-04,-5.95527E-04
1.32615E-01,1.83566E-01,3.04158E-02,3.40925E-02,-3.54681E-01,-3.63044E-01
-3.16092E-01,-8.38704E-01,-6.78558E-01,-2.59346E-01,1.88547E+00,2.73632E+00
-3.67233E-02,-1.18139E-02,1.91089E-01,2.87408E-01,-1.98397E+00,-3.03075E+00
9.72033E-03,-9.26380E-04,-5.95654E-02,-8.69829E-02,5.95744E-01,9.10242E-01
9.99995E-01,-2.12227E-07,2.95645E-05,6.92848E-05,-3.02153E-04,-6.05145E-04
1.44258E-01,2.00775E-01,5.67845E-02,7.35166E-02,-6.22861E-01,-7.62213E-01
-3.15754E-01,-8.48196E-01,-7.67318E-01,-4.02984E-01,2.77477E+00,4.18114E+00
-4.56307E-02,-1.50425E-02,2.72232E-01,4.23528E-01,-2.79606E+00,-4.38863E+00
1.20560E-02,-9.44637E-04,-8.28738E-02,-1.26564E-01,8.26726E-01,1.29882E+00
9.99995E-01,-4.03407E-08,1.86047E-05,6.85201E-05,-2.14503E-04,-5.22528E-04
1.55704E-01,2.18048E-01,8.88994E-02,1.24878E-01,-9.51331E-01,-1.26824E+00
-3.14244E-01,-8.57322E-01,-8.67190E-01,-5.75787E-01,3.78571E+00,5.87052E+00
-5.55526E-02,-1.86861E-02,3.58860E-01,5.81094E-01,-3.67623E+00,-5.90800E+00
1.46269E-02,-9.79742E-04,-1.06652E-01,-1.71226E-01,1.06737E+00,1.71918E+00
9.99994E-01,3.00267E-07,-1.11840E-06,5.88256E-05,-4.78456E-05,-3.25731E-04
1.66960E-01,2.35405E-01,1.25215E-01,1.87646E-01,-1.32685E+00,-1.86549E+00
-3.11630E-01,-8.66152E-01,-9.71254E-01,-7.72715E-01,4.85654E+00,7.72150E+00
-6.63778E-02,-2.26481E-02,4.42898E-01,7.53182E-01,-4.55172E+00,-7.48670E+00
1.73883E-02,-1.07669E-03,-1.28075E-01,-2.18389E-01,1.29217E+00,2.13475E+00
9.99994E-01,8.94829E-07,-2.98434E-05,3.82193E-05,2.00584E-04,-6.40482E-06
1.78039E-01,2.52912E-01,1.63761E-01,2.60132E-01,-1.73287E+00,-2.53185E+00
-3.08007E-01,-8.74905E-01,-1.07146E+00,-9.85062E-01,5.91697E+00,9.63265E+00
-7.79747E-02,-2.66797E-02,5.15288E-01,9.29261E-01,-5.34252E+00,-9.00574E+00
2.02892E-02,-1.33011E-03,-1.44039E-01,-2.64330E-01,1.47360E+00,2.50398E+00
9.99994E-01,1.75397E-06,-6.73310E-05,6.29524E-06,5.29623E-04,4.35288E-04
1.88968E-01,2.70612E-01,2.01975E-01,3.40574E-01,-2.14737E+00,-3.23836E+00
-3.03499E-01,-8.83717E-01,-1.15816E+00,-1.20414E+00,6.88176E+00,1.14841E+01
-9.01806E-02,-3.06202E-02,5.65581E-01,1.09902E+00,-5.95552E+00,-1.03302E+01
2.32694E-02,-1.80614E-03,-1.51041E-01,-3.05449E-01,1.58037E+00,2.78083E+00
9.99994E-01,3.07931E-06,-1.11876E-04,-4.10164E-05,9.17095E-04,9.80145E-04
1.99765E-01,2.88611E-01,2.37501E-01,4.25803E-01,-2.55105E+00,-3.95585E+00
-2.98206E-01,-8.92930E-01,-1.22279E+00,-1.41690E+00,7.67836E+00,1.31601E+01
-1.02865E-01,-3.40967E-02,5.84677E-01,1.24786E+00,-6.31301E+00,-1.13328E+01
2.62800E-02,-2.63995E-03,-1.46076E-01,-3.36795E-01,1.58677E+00,2.92251E+00
9.99993E-01,4.49776E-06,-1.65136E-04,-9.76754E-05,1.39664E-03,1.66293E-03
2.10469E-01,3.06924E-01,2.66793E-01,5.13797E-01,-2.90958E+00,-4.63816E+00
-2.92294E-01,-9.02560E-01,-1.25307E+00,-1.61470E+00,8.18574E+00,1.44912E+01
-1.15831E-01,-3.70891E-02,5.59807E-01,1.36619E+00,-6.28824E+00,-1.18327E+01
2.92513E-02,-3.84903E-03,-1.24976E-01,-3.55149E-01,1.45127E+00,2.86925E+00
9.99993E-01,6.01488E-06,-2.22125E-04,-1.61774E-04,1.92058E-03,2.41975E-03
2.21091E-01,3.25648E-01,2.87732E-01,6.01632E-01,-3.20436E+00,-5.25724E+00
-2.85814E-01,-9.12889E-01,-1.24213E+00,-1.78635E+00,8.34196E+00,1.53776E+01
-1.29005E-01,-3.92986E-02,4.84255E-01,1.44206E+00,-5.81999E+00,-1.17275E+01
3.21555E-02,-5.54272E-03,-8.56572E-02,-3.56589E-01,1.15480E+00,2.58829E+00
9.99993E-01,8.01467E-06,-2.79242E-04,-2.36820E-04,2.45459E-03,3.21683E-03
2.31651E-01,3.44948E-01,2.97820E-01,6.85187E-01,-3.41294E+00,-5.77715E+00
-2.78858E-01,-9.24428E-01,-1.18215E+00,-1.91691E+00,8.07489E+00,1.56969E+01
-1.42276E-01,-4.01888E-02,3.50466E-01,1.45983E+00,-4.83806E+00,-1.08936E+01
3.49529E-02,-7.90933E-03,-2.58002E-02,-3.36028E-01,6.75740E-01,2.04052E+00
9.99992E-01,1.04277E-05,-3.35126E-04,-3.21042E-04,2.98507E-03,4.03325E-03
2.42172E-01,3.64954E-01,2.94606E-01,7.60693E-01,-3.51409E+00,-6.16460E+00
-2.71512E-01,-9.37543E-01,-1.06570E+00,-1.99328E+00,7.31863E+00,1.53396E+01
-1.55540E-01,-3.93862E-02,1.51477E-01,1.40614E+00,-3.28024E+00,-9.22338E+00
3.76066E-02,-1.10812E-02,5.66831E-02,-2.89210E-01,-4.60274E-03,1.19273E+00
9.99992E-01,1.30838E-05,-3.84070E-04,-4.09294E-04,3.47025E-03,4.81071E-03
2.52646E-01,3.85718E-01,2.76330E-01,8.25665E-01,-3.48888E+00,-6.39017E+00
-2.63758E-01,-9.52326E-01,-8.88179E-01,-2.00720E+00,6.01960E+00,1.42157E+01
-1.68806E-01,-3.68095E-02,-1.16429E-01,1.27309E+00,-1.09991E+00,-6.63409E+00
4.01184E-02,-1.50938E-02,1.62740E-01,-2.13760E-01,-8.99142E-01,2.08129E-02
9.99991E-01,1.59363E-05,-4.27315E-04,-5.01461E-04,3.91365E-03,5.55096E-03
2.63096E-01,4.07357E-01,2.40649E-01,8.76450E-01,-3.31641E+00,-6.42069E+00
-2.55682E-01,-9.69090E-01,-6.43149E-01,-1.94678E+00,4.11915E+00,1.22255E+01
-1.81974E-01,-3.21462E-02,-4.58817E-01,1.04913E+00,1.75388E+00,-3.03434E+00
4.24541E-02,-2.00595E-02,2.93916E-01,-1.06138E-01,-2.02203E+00,-1.50181E+00
9.99990E-01,1.88950E-05,-4.59994E-04,-5.93663E-04,4.27684E-03,6.20090E-03
2.73504E-01,4.29990E-01,1.86473E-01,9.09921E-01,-2.98441E+00,-6.23344E+00
-2.47225E-01,-9.88118E-01,-3.28759E-01,-1.80252E+00,1.59090E+00,9.30968E+00
-1.95100E-01,-2.51242E-02,-8.76244E-01,7.25592E-01,5.29650E+00,1.62177E+00
4.46307E-02,-2.60754E-02,4.50054E-01,3.61638E-02,-3.37524E+00,-3.38601E+00
9.99989E-01,2.18906E-05,-4.79199E-04,-6.83164E-04,4.53467E-03,6.72485E-03
2.83854E-01,4.53722E-01,1.12877E-01,9.23203E-01,-2.48247E+00,-5.80855E+00
-2.38338E-01,-1.00965E+00,5.61453E-02,-1.56605E+00,-1.58353E+00,5.42138E+00
-2.08226E-01,-1.55138E-02,-1.36846E+00,2.95168E-01,9.53392E+00,7.36550E+00
4.66619E-02,-3.32255E-02,6.30711E-01,2.15167E-01,-4.95748E+00,-5.63744E+00
9.99987E-01,2.48200E-05,-4.82895E-04,-7.67488E-04,4.66900E-03,7.09581E-03
2.94123E-01,4.78653E-01,1.93256E-02,9.13569E-01,-1.80354E+00,-5.13040E+00
-2.28945E-01,-1.03390E+00,5.11210E-01,-1.22996E+00,-5.40939E+00,5.31490E-01
-2.21426E-01,-3.12679E-03,-1.93353E+00,-2.48179E-01,1.44576E+01,1.42077E+01
4.85718E-02,-4.15796E-02,8.34879E-01,4.32418E-01,-6.76244E+00,-8.25464E+00
9.99985E-01,2.76168E-05,-4.67522E-04,-8.43978E-04,4.65008E-03,7.27476E-03
3.04280E-01,5.04856E-01,-9.42256E-02,8.78905E-01,-9.44256E-01,-4.18847E+00
-2.18939E-01,-1.06098E+00,1.03431E+00,-7.89123E-01,-9.87815E+00,-5.36997E+00
-2.34805E-01,1.21281E-02,-2.56765E+00,-9.08015E-01,2.00436E+01,2.21379E+01
5.03942E-02,-5.11768E-02,1.06090E+00,6.88631E-01,-8.77867E+00,-1.12289E+01
9.99982E-01,3.00792E-05,-4.33447E-04,-9.09366E-04,4.47786E-03,7.25072E-03
3.14283E-01,5.32444E-01,-2.27528E-01,8.16951E-01,9.53704E-02,-2.97730E+00
-2.08186E-01,-1.09112E+00,1.62237E+00,-2.38394E-01,-1.49699E+01,-1.22743E+01
-2.48493E-01,3.04543E-02,-3.26601E+00,-1.68760E+00,2.62568E+01,3.11259E+01
5.21709E-02,-6.20908E-02,1.30683E+00,9.84353E-01,-1.09909E+01,-1.45449E+01
9.99979E-01,3.24569E-05,-3.76717E-04,-9.64000E-04,4.11997E-03,6.98761E-03
3.24082E-01,5.61534E-01,-3.79993E-01,7.25313E-01,1.31342E+00,-1.49163E+00
-1.96521E-01,-1.12457E+00,2.27091E+00,4.27678E-01,-2.06558E+01,-2.01690E+01
-2.62655E-01,5.20812E-02,-4.02224E+00,-2.59048E+00,3.30508E+01,4.11350E+01
5.39556E-02,-7.44077E-02,1.57015E+00,1.32022E+00,-1.33802E+01,-1.81848E+01
9.99976E-01,3.39628E-05,-2.98845E-04,-9.99651E-04,3.58523E-03,6.47782E-03
3.33647E-01,5.92068E-01,-5.51020E-01,6.03630E-01,2.70712E+00,2.67853E-01
-1.83849E-01,-1.16095E+00,2.97559E+00,1.20728E+00,-2.69053E+01,-2.90214E+01
-2.77375E-01,7.65838E-02,-4.83023E+00,-3.61238E+00,4.03786E+01,5.21084E+01
5.57745E-02,-8.79952E-02,1.84848E+00,1.69425E+00,-1.59274E+01,-2.21242E+01
9.99972E-01,3.48473E-05,-1.97828E-04,-1.01659E-03,2.85509E-03,5.69725E-03
3.42904E-01,6.24164E-01,-7.39023E-01,4.50306E-01,4.26553E+00,2.29299E+00
-1.69940E-01,-1.20051E+00,3.72868E+00,2.10276E+00,-3.36594E+01,-3.87726E+01
-2.92882E-01,1.04194E-01,-5.68033E+00,-4.75339E+00,4.81633E+01,6.39614E+01
5.77008E-02,-1.02941E-01,2.13826E+00,2.10589E+00,-1.86034E+01,-2.63294E+01
9.99968E-01,3.47804E-05,-7.11898E-05,-1.01028E-03,1.90919E-03,4.61426E-03
3.51793E-01,6.57815E-01,-9.42175E-01,2.64940E-01,5.97606E+00,4.57222E+00
-1.54595E-01,-1.24305E+00,4.52170E+00,3.11205E+00,-4.08539E+01,-4.93518E+01
-3.09367E-01,1.34661E-01,-6.56214E+00,-6.00882E+00,5.63228E+01,7.65965E+01
5.97948E-02,-1.19174E-01,2.43570E+00,2.55300E+00,-2.13779E+01,-3.07628E+01
9.99963E-01,3.37519E-05,8.13037E-05,-9.78638E-04,7.41412E-04,3.21498E-03
3.60246E-01,6.93065E-01,-1.15880E+00,4.68519E-02,7.82662E+00,7.09456E+00
-1.37615E-01,-1.28855E+00,5.34673E+00,4.23402E+00,-4.84263E+01,-6.06897E+01
-3.27017E-01,1.67941E-01,-7.46593E+00,-7.37492E+00,6.47773E+01,8.99181E+01
6.21158E-02,-1.36692E-01,2.73726E+00,3.03374E+00,-2.42209E+01,-3.53873E+01
9.99958E-01,3.14983E-05,2.59741E-04,-9.19008E-04,-6.49202E-04,1.49008E-03
3.68196E-01,7.29888E-01,-1.38664E+00,-2.03807E-01,9.80062E+00,9.84155E+00
-1.18788E-01,-1.33674E+00,6.19400E+00,5.46446E+00,-5.62994E+01,-7.26915E+01
-3.46033E-01,2.03729E-01,-8.38012E+00,-8.84466E+00,7.34319E+01,1.03805E+02
6.47255E-02,-1.55409E-01,3.03879E+00,3.54516E+00,-2.70980E+01,-4.01572E+01
9.99952E-01,2.79961E-05,4.60479E-04,-8.33486E-04,-2.23214E-03,-5.16285E-04
3.75580E-01,7.68292E-01,-1.62392E+00,-4.87674E-01,1.18854E+01,1.28025E+01
-9.79355E-02,-1.38749E+00,7.05560E+00,6.80198E+00,-6.44113E+01,-8.52915E+01
-3.66572E-01,2.41863E-01,-9.29524E+00,-1.04141E+01,8.22093E+01,1.18166E+02
6.76714E-02,-1.75289E-01,3.33691E+00,4.08538E+00,-2.99809E+01,-4.50381E+01
9.99947E-01,2.29520E-05,6.82639E-04,-7.17139E-04,-4.00522E-03,-2.81601E-03
3.82332E-01,8.08194E-01,-1.86848E+00,-8.03415E-01,1.40640E+01,1.59560E+01
-7.48735E-02,-1.44031E+00,7.92233E+00,8.23820E+00,-7.26858E+01,-9.83865E+01
-3.88797E-01,2.81837E-01,-1.02005E+01,-1.20716E+01,9.10175E+01,1.32873E+02
7.10017E-02,-1.96182E-01,3.62780E+00,4.65000E+00,-3.28365E+01,-4.99823E+01
9.99941E-01,1.63607E-05,9.28242E-04,-5.69257E-04,-5.98245E-03,-5.42476E-03
3.88363E-01,8.49548E-01,-2.11701E+00,-1.15003E+00,1.63119E+01,1.92737E+01
-4.93364E-02,-1.49491E+00,8.78129E+00,9.76596E+00,-8.10212E+01,-1.11851E+02
-4.12953E-01,3.23322E-01,-1.10814E+01,-1.38073E+01,9.97386E+01,1.47775E+02
7.47911E-02,-2.18001E-01,3.90642E+00,5.23509E+00,-3.56231E+01,-5.49352E+01
9.99935E-01,8.31520E-06,1.19244E-03,-3.95258E-04,-8.12525E-03,-8.28836E-03
3.93603E-01,8.92358E-01,-2.36688E+00,-1.52786E+00,1.86071E+01,2.27314E+01
-2.11345E-02,-1.55112E+00,9.62205E+00,1.13827E+01,-8.93266E+01,-1.25574E+02
-4.39199E-01,3.66161E-01,-1.19262E+01,-1.56159E+01,1.08267E+02,1.62736E+02
7.90853E-02,-2.40719E-01,4.16872E+00,5.83839E+00,-3.83040E+01,-5.98484E+01
9.99929E-01,-1.65608E-06,1.47476E-03,-1.86250E-04,-1.04363E-02,-1.14318E-02
3.97989E-01,9.36430E-01,-2.61569E+00,-1.93387E+00,2.09305E+01,2.63021E+01
9.88744E-03,-1.60813E+00,1.04351E+01,1.30740E+01,-9.75207E+01,-1.39437E+02
-4.67657E-01,4.09494E-01,-1.27240E+01,-1.74797E+01,1.16508E+02,1.77614E+02
8.39169E-02,-2.64077E-01,4.41092E+00,6.45344E+00,-4.08455E+01,-6.46698E+01
9.99922E-01,-1.37624E-05,1.77335E-03,5.99400E-05,-1.29013E-02,-1.48443E-02
4.01450E-01,9.81600E-01,-2.86053E+00,-2.36562E+00,2.32591E+01,2.99551E+01
4.39150E-02,-1.66522E+00,1.12093E+01,1.48279E+01,-1.05512E+02,-1.53310E+02
-4.98475E-01,4.52607E-01,-1.34628E+01,-1.93836E+01,1.24357E+02,1.92256E+02
8.93258E-02,-2.87869E-01,4.62891E+00,7.07473E+00,-4.32116E+01,-6.93461E+01
9.99916E-01,-2.78975E-05,2.08753E-03,3.41607E-04,-1.55141E-02,-1.85156E-02
4.03889E-01,1.02783E+00,-3.09762E+00,-2.82183E+00,2.55629E+01,3.36548E+01
8.12122E-02,-1.72210E+00,1.19310E+01,1.66362E+01,-1.13185E+02,-1.67048E+02
-5.31880E-01,4.95236E-01,-1.41275E+01,-2.13166E+01,1.31687E+02,2.06495E+02
9.53781E-02,-3.12041E-01,4.81765E+00,7.69813E+00,-4.53587E+01,-7.38182E+01
9.99910E-01,-4.39880E-05,2.41439E-03,6.54636E-04,-1.82489E-02,-2.24062E-02
4.05249E-01,1.07495E+00,-3.32445E+00,-3.30073E+00,2.78221E+01,3.73760E+01
1.21896E-01,-1.77813E+00,1.25907E+01,1.84893E+01,-1.20461E+02,-1.80542E+02
-5.67942E-01,5.36741E-01,-1.47080E+01,-2.32664E+01,1.38408E+02,2.20203E+02
1.02086E-01,-3.36419E-01,4.97373E+00,8.31905E+00,-4.72562E+01,-7.80409E+01
9.99904E-01,-6.22073E-05,2.75066E-03,1.00063E-03,-2.10817E-02,-2.64933E-02
4.05472E-01,1.12279E+00,-3.53825E+00,-3.79964E+00,3.00132E+01,4.10871E+01
1.66089E-01,-1.83255E+00,1.31785E+01,2.03743E+01,-1.27252E+02,-1.93664E+02
-6.06729E-01,5.76392E-01,-1.51936E+01,-2.52171E+01,1.44423E+02,2.33232E+02
1.09463E-01,-3.60803E-01,5.09358E+00,8.93178E+00,-4.88706E+01,-8.19632E+01
9.99898E-01,-8.26232E-05,3.09353E-03,1.37924E-03,-2.39902E-02,-3.07502E-02
4.04498E-01,1.17115E+00,-3.73628E+00,-4.31580E+00,3.21142E+01,4.47580E+01
2.13904E-01,-1.88458E+00,1.36848E+01,2.22782E+01,-1.33471E+02,-2.06293E+02
-6.48301E-01,6.13439E-01,-1.55742E+01,-2.71531E+01,1.49638E+02,2.45444E+02
1.17516E-01,-3.84990E-01,5.17383E+00,9.53070E+00,-5.01709E+01,-8.55368E+01
9.99893E-01,-1.05293E-04,3.43932E-03,1.78981E-03,-2.69462E-02,-3.51436E-02
4.02272E-01,1.21982E+00,-3.91575E+00,-4.84621E+00,3.41013E+01,4.83563E+01
2.65438E-01,-1.93341E+00,1.40998E+01,2.41876E+01,-1.39034E+02,-2.18300E+02
-6.92691E-01,6.47135E-01,-1.58398E+01,-2.90581E+01,1.53960E+02,2.56697E+02
1.26243E-01,-4.08783E-01,5.21125E+00,1.01100E+01,-5.11262E+01,-8.87130E+01
9.99888E-01,-1.30188E-04,3.78436E-03,2.22971E-03,-2.99185E-02,-3.96315E-02
3.98750E-01,1.26855E+00,-4.07427E+00,-5.38796E+00,3.59550E+01,5.18546E+01
3.20748E-01,-1.97817E+00,1.44153E+01,2.60890E+01,-1.43866E+02,-2.29578E+02
-7.39891E-01,6.76679E-01,-1.59819E+01,-3.09162E+01,1.57312E+02,2.66867E+02
1.35630E-01,-4.31972E-01,5.20310E+00,1.06642E+01,-5.17104E+01,-9.14493E+01
9.99884E-01,-1.57459E-04,4.12052E-03,2.69984E-03,-3.28468E-02,-4.41512E-02
3.93891E-01,1.31710E+00,-4.20944E+00,-5.93691E+00,3.76535E+01,5.52188E+01
3.79857E-01,-2.01791E+00,1.46238E+01,2.79653E+01,-1.47893E+02,-2.39997E+02
-7.89852E-01,7.01196E-01,-1.59929E+01,-3.27077E+01,1.59613E+02,2.75813E+02
1.45646E-01,-4.54328E-01,5.14701E+00,1.11863E+01,-5.18977E+01,-9.36987E+01
9.99881E-01,-1.86816E-04,4.45491E-03,3.19574E-03,-3.57812E-02,-4.87457E-02
3.87612E-01,1.36524E+00,-4.31686E+00,-6.49005E+00,3.91612E+01,5.84032E+01
4.42940E-01,-2.05189E+00,1.47103E+01,2.98033E+01,-1.50988E+02,-2.49389E+02
-8.42683E-01,7.20045E-01,-1.58579E+01,-3.44169E+01,1.60733E+02,2.83354E+02
1.56312E-01,-4.75705E-01,5.03810E+00,1.16708E+01,-5.16454E+01,-9.53999E+01
9.99878E-01,-2.18480E-04,4.78376E-03,3.71897E-03,-3.86926E-02,-5.33866E-02
3.79879E-01,1.41265E+00,-4.39391E+00,-7.04282E+00,4.04550E+01,6.13721E+01
5.10001E-01,-2.07896E+00,1.46666E+01,3.15843E+01,-1.53072E+02,-2.57624E+02
-8.98306E-01,7.32213E-01,-1.55686E+01,-3.60229E+01,1.60591E+02,2.89348E+02
1.67591E-01,-4.95837E-01,4.87389E+00,1.21106E+01,-5.09274E+01,-9.65060E+01
9.99876E-01,-2.52173E-04,5.09558E-03,4.26518E-03,-4.14939E-02,-5.79712E-02
3.70689E-01,1.45908E+00,-4.43983E+00,-7.59192E+00,4.15261E+01,6.41080E+01
5.80924E-01,-2.09831E+00,1.44911E+01,3.32945E+01,-1.54118E+02,-2.64634E+02
-9.56518E-01,7.37009E-01,-1.51243E+01,-3.75098E+01,1.59159E+02,2.93723E+02
1.79397E-01,-5.14573E-01,4.65426E+00,1.25003E+01,-4.97362E+01,-9.69932E+01
9.99874E-01,-2.87917E-04,5.39066E-03,4.83313E-03,-4.41852E-02,-6.24953E-02
3.60001E-01,1.50420E+00,-4.45150E+00,-8.13270E+00,4.23476E+01,6.65709E+01
6.55716E-01,-2.10882E+00,1.41741E+01,3.49157E+01,-1.54034E+02,-2.70276E+02
-1.01724E+00,7.33501E-01,-1.45156E+01,-3.88572E+01,1.56348E+02,2.96328E+02
1.91690E-01,-5.31690E-01,4.37639E+00,1.28328E+01,-4.80435E+01,-9.68125E+01
9.99874E-01,-3.25847E-04,5.67083E-03,5.42945E-03,-4.67877E-02,-6.70100E-02
3.47783E-01,1.54767E+00,-4.42606E+00,-8.65995E+00,4.28934E+01,6.87183E+01
7.34353E-01,-2.10941E+00,1.37070E+01,3.64273E+01,-1.52736E+02,-2.74401E+02
-1.08036E+00,7.20771E-01,-1.37344E+01,-4.00427E+01,1.52073E+02,2.97007E+02
2.04417E-01,-5.46972E-01,4.03784E+00,1.31007E+01,-4.58224E+01,-9.59123E+01
9.99875E-01,-3.65406E-04,5.92115E-03,6.03332E-03,-4.91674E-02,-7.12951E-02
3.34062E-01,1.58924E+00,-4.36361E+00,-9.17241E+00,4.31638E+01,7.05522E+01
8.16604E-01,-2.09933E+00,1.30915E+01,3.78235E+01,-1.50231E+02,-2.77015E+02
-1.14554E+00,6.98298E-01,-1.27840E+01,-4.10591E+01,1.46348E+02,2.95770E+02
2.17451E-01,-5.60344E-01,3.63994E+00,1.33015E+01,-4.30802E+01,-9.42981E+01
9.99877E-01,-4.06637E-04,6.14278E-03,6.64937E-03,-5.13391E-02,-7.53881E-02
3.18822E-01,1.62854E+00,-4.26169E+00,-9.66459E+00,4.31357E+01,7.20331E+01
9.02373E-01,-2.07743E+00,1.23209E+01,3.90832E+01,-1.46445E+02,-2.77984E+02
-1.21259E+00,6.65174E-01,-1.16583E+01,-4.18839E+01,1.39104E+02,2.92479E+02
2.30710E-01,-5.71608E-01,3.18104E+00,1.34277E+01,-3.97963E+01,-9.19255E+01
9.99881E-01,-4.49175E-04,6.32631E-03,7.27184E-03,-5.32297E-02,-7.91972E-02
3.02086E-01,1.66529E+00,-4.11996E+00,-1.01330E+01,4.28031E+01,7.31464E+01
9.91429E-01,-2.04292E+00,1.13959E+01,4.01931E+01,-1.41369E+02,-2.77260E+02
-1.28117E+00,6.20870E-01,-1.03596E+01,-4.25024E+01,1.30338E+02,2.87090E+02
